State,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate,Households with Internet,Households with Just Cell Data Plan,Households with DSL or Fiber Optic,Households with Broadband Any Type,Households with Celular Data Plan,Households with Just DSL or Fiber Optic,Households with Satellite Internet,Households with Just Satellite Internet,Households with No Internet
48,"Kaufman County, Texas",114852.0,35.7,63926.0,26631.0,14073.0,12.253160589280117,3.1988994532093478,36525.0,3075.0,20476.0,27330.0,16383.0,8067.0,5109.0,1597.0,6553.0
48,"Kendall County, Texas",40306.0,42.4,81023.0,39517.0,2255.0,5.594700540862402,2.1287153277427677,13691.0,1560.0,9104.0,11307.0,7953.0,3054.0,1123.0,235.0,1658.0
48,"Bosque County, Texas",17955.0,46.5,48677.0,25763.0,2737.0,15.243664717348928,2.2612085769980506,7027.0,865.0,2726.0,4746.0,2867.0,1236.0,1134.0,478.0,1755.0
48,"Floyd County, Texas",5953.0,37.1,48767.0,24347.0,1076.0,18.074920208298337,2.788509994960524,2320.0,659.0,762.0,1631.0,1288.0,269.0,171.0,42.0,612.0
48,"Bexar County, Texas",1892004.0,33.3,53999.0,26158.0,304792.0,16.109479683975298,3.0042219783890522,627889.0,59830.0,403466.0,480536.0,307655.0,156949.0,34419.0,5446.0,117123.0
48,"Bailey County, Texas",7098.0,35.2,43523.0,18662.0,1529.0,21.541279233586927,1.0143702451394758,2230.0,162.0,1018.0,1260.0,769.0,410.0,68.0,50.0,800.0
48,"Chambers County, Texas",39283.0,35.4,74368.0,31412.0,5031.0,12.807066670060841,2.973296336837818,13320.0,1682.0,7682.0,10539.0,6967.0,2590.0,1713.0,685.0,2455.0
48,"Baylor County, Texas",3602.0,48.1,36157.0,30820.0,458.0,12.715158245419211,0.9439200444197668,1644.0,213.0,870.0,1149.0,675.0,437.0,93.0,9.0,395.0
48,"Bell County, Texas",336506.0,30.6,52583.0,25017.0,46671.0,13.869292078001582,3.6308416491830755,116397.0,10041.0,78445.0,92661.0,46516.0,43215.0,7197.0,1219.0,17922.0
48,"Cameron County, Texas",420201.0,31.4,36095.0,16085.0,129912.0,30.916632754324716,3.183000516419523,122188.0,9914.0,51126.0,64728.0,38171.0,23432.0,5751.0,1577.0,45620.0
48,"Denton County, Texas",781321.0,34.9,80290.0,37928.0,64503.0,8.2556337280068,2.5263624041847077,275164.0,16394.0,219156.0,244268.0,167954.0,68948.0,15572.0,2412.0,22908.0
48,"Orange County, Texas",83909.0,37.7,53667.0,27938.0,11759.0,14.013991347769608,2.7994613211931973,32272.0,5274.0,16595.0,23851.0,15719.0,7110.0,2282.0,745.0,6980.0
48,"Hutchinson County, Texas",21704.0,36.9,50035.0,25154.0,3541.0,16.314964983413194,2.308330261702912,7799.0,650.0,4702.0,5800.0,3981.0,1583.0,739.0,139.0,1708.0
48,"Washington County, Texas",34667.0,42.0,55793.0,28517.0,4298.0,12.397957711945077,2.824011307583581,12205.0,1745.0,4191.0,7422.0,4970.0,1756.0,1493.0,451.0,3506.0
48,"Morris County, Texas",12530.0,42.9,40227.0,22803.0,1945.0,15.522745411013567,4.41340782122905,5024.0,1514.0,1647.0,3623.0,2692.0,741.0,419.0,138.0,1332.0
48,"Stephens County, Texas",9365.0,39.2,45862.0,23044.0,1870.0,19.9679658302189,1.9434063000533903,3361.0,284.0,1517.0,2098.0,1292.0,529.0,516.0,122.0,1033.0
48,"Winkler County, Texas",7777.0,32.6,55000.0,23483.0,1378.0,17.71891474861772,1.8001800180018002,2524.0,521.0,998.0,1710.0,1199.0,429.0,219.0,23.0,530.0
48,"Harris County, Texas",4525519.0,33.1,57791.0,30856.0,751985.0,16.616547184974806,3.2966826567295375,1562813.0,183317.0,999605.0,1225570.0,848627.0,345502.0,82925.0,12605.0,275630.0
48,"Andrews County, Texas",17577.0,31.6,70753.0,29903.0,2082.0,11.845024748250555,2.178983899414007,5413.0,597.0,3630.0,4414.0,3222.0,1049.0,373.0,36.0,760.0
48,"Burnet County, Texas",45017.0,44.0,57173.0,29247.0,5473.0,12.157629340027102,1.9303818557433858,16545.0,2135.0,6610.0,11805.0,6741.0,3057.0,3156.0,1588.0,3939.0
48,"Gillespie County, Texas",25939.0,50.2,56267.0,32557.0,3175.0,12.240255985196036,2.390223216006785,10795.0,1235.0,5065.0,8197.0,5578.0,1551.0,2086.0,923.0,2277.0
48,"Gonzales County, Texas",20558.0,36.9,47516.0,23635.0,3469.0,16.874209553458506,2.334857476408211,7018.0,810.0,2704.0,4703.0,3374.0,861.0,1471.0,276.0,2070.0
48,"Dallas County, Texas",2552213.0,33.3,53626.0,29810.0,446611.0,17.498970501286532,3.0812867107878534,906179.0,92944.0,571741.0,692870.0,457642.0,201750.0,41337.0,6080.0,182720.0
48,"Lynn County, Texas",5785.0,38.1,44922.0,26758.0,1032.0,17.83923941227312,3.699222126188418,2147.0,283.0,1006.0,1390.0,878.0,441.0,182.0,45.0,605.0
48,"McMullen County, Texas",600.0,42.0,71389.0,33472.0,42.0,7.0,12.0,194.0,8.0,86.0,109.0,41.0,45.0,25.0,0.0,85.0
48,"Young County, Texas",18166.0,41.5,46351.0,25661.0,2939.0,16.17857536056369,2.152372564130794,7066.0,427.0,3995.0,4856.0,2804.0,1721.0,574.0,104.0,1855.0
48,"Zapata County, Texas",14415.0,29.4,34550.0,17817.0,4873.0,33.80506416926812,5.071106486298994,4457.0,126.0,1953.0,2423.0,1242.0,940.0,370.0,229.0,1523.0
48,"Johnson County, Texas",160173.0,36.9,60458.0,26574.0,17201.0,10.739013441716144,2.332478008153684,55467.0,13560.0,23298.0,44064.0,29201.0,10186.0,7596.0,3368.0,8761.0
48,"Hood County, Texas",55418.0,46.8,60275.0,32578.0,6722.0,12.129632971236783,1.2847811180482875,21527.0,3905.0,11809.0,17512.0,11098.0,5373.0,2076.0,657.0,3198.0
48,"Hopkins County, Texas",35929.0,39.6,47832.0,24236.0,6312.0,17.56798129644577,2.6914191878426896,13287.0,2756.0,5531.0,9656.0,7029.0,1885.0,1634.0,562.0,2870.0
48,"McLennan County, Texas",245720.0,33.2,46262.0,24273.0,45691.0,18.594741982744587,2.4650008139345596,88208.0,8653.0,48129.0,61796.0,37971.0,20668.0,5930.0,1914.0,19335.0
48,"Ochiltree County, Texas",10484.0,31.7,50120.0,24157.0,1351.0,12.886302937809996,3.6818008393742847,3549.0,280.0,1954.0,2489.0,1371.0,988.0,303.0,73.0,775.0
48,"King County, Texas",289.0,32.7,56964.0,29918.0,10.0,3.4602076124567476,3.8062283737024223,101.0,10.0,52.0,74.0,53.0,19.0,13.0,0.0,16.0
48,"Knox County, Texas",3753.0,40.6,46319.0,21046.0,529.0,14.09539035438316,2.1316280309086064,1376.0,113.0,751.0,920.0,558.0,314.0,140.0,12.0,398.0
48,"Cherokee County, Texas",51594.0,38.0,44294.0,21102.0,9090.0,17.618327712524714,2.5681280769081676,17885.0,2987.0,7197.0,11918.0,7565.0,3258.0,2107.0,660.0,4978.0
48,"Concho County, Texas",3858.0,41.9,46696.0,17513.0,221.0,5.728356661482634,0.10368066355624676,791.0,237.0,257.0,552.0,320.0,161.0,75.0,28.0,229.0
48,"Delta County, Texas",5172.0,43.7,42642.0,22732.0,1168.0,22.583139984532096,2.6102088167053363,2035.0,289.0,757.0,1317.0,775.0,364.0,315.0,133.0,641.0
48,"Edwards County, Texas",2111.0,49.1,48462.0,28968.0,147.0,6.963524396020843,2.2738038844149693,634.0,38.0,216.0,278.0,95.0,157.0,29.0,21.0,294.0
48,"Eastland County, Texas",18278.0,43.0,32135.0,20433.0,3023.0,16.539008644271803,2.2923733450049237,6437.0,480.0,2434.0,3671.0,1902.0,1249.0,915.0,398.0,2483.0
48,"Jones County, Texas",19969.0,38.6,48601.0,17960.0,2021.0,10.120687064950674,1.1017076468526215,5635.0,651.0,2278.0,3556.0,2313.0,726.0,846.0,363.0,1543.0
48,"Jeff Davis County, Texas",2236.0,55.3,46534.0,25167.0,145.0,6.48479427549195,2.191413237924866,1007.0,35.0,435.0,668.0,374.0,164.0,177.0,79.0,222.0
48,"Jim Hogg County, Texas",5262.0,35.4,31403.0,17761.0,1353.0,25.712656784492587,6.404408969973394,1587.0,143.0,587.0,772.0,569.0,178.0,70.0,25.0,756.0
48,"Jim Wells County, Texas",41318.0,34.5,41103.0,20631.0,9382.0,22.706810591025704,2.2242122077544897,13614.0,727.0,5617.0,7226.0,2872.0,3533.0,1131.0,525.0,5784.0
48,"Montgomery County, Texas",535187.0,36.7,74323.0,38012.0,54912.0,10.260338909577401,2.3870161270733408,186861.0,19855.0,132468.0,158901.0,109707.0,44365.0,13560.0,2672.0,21607.0
48,"Dallam County, Texas",7207.0,32.1,45580.0,25221.0,1139.0,15.80407936728181,1.8731788538920493,2432.0,300.0,1271.0,1658.0,1171.0,444.0,134.0,29.0,639.0
48,"Dimmit County, Texas",10822.0,33.5,31384.0,17939.0,3237.0,29.911291812973573,6.200332655701349,3476.0,478.0,1154.0,1991.0,1541.0,380.0,343.0,30.0,1303.0
48,"Webb County, Texas",269624.0,28.4,40442.0,16316.0,83702.0,31.04397234667537,2.28317953891345,72379.0,2989.0,37250.0,41602.0,24740.0,15512.0,2554.0,541.0,26567.0
48,"Fort Bend County, Texas",711421.0,35.8,93645.0,38382.0,56959.0,8.006370348921385,2.680972307536606,222331.0,15264.0,178465.0,201840.0,147982.0,49326.0,23783.0,2001.0,16463.0
48,"Armstrong County, Texas",1929.0,45.9,68750.0,31219.0,140.0,7.257646448937273,0.9331259720062208,702.0,26.0,411.0,513.0,253.0,217.0,84.0,31.0,154.0
48,"Castro County, Texas",7891.0,34.4,44643.0,22292.0,1232.0,15.612723355721709,1.8248637688505893,2462.0,515.0,880.0,1576.0,1086.0,350.0,197.0,74.0,708.0
48,"Irion County, Texas",1592.0,45.5,63021.0,32307.0,215.0,13.50502512562814,3.329145728643216,648.0,91.0,243.0,447.0,211.0,136.0,131.0,88.0,161.0
48,"Kleberg County, Texas",31540.0,27.9,41700.0,19806.0,7003.0,22.203551046290425,4.648065948002537,10958.0,1648.0,6078.0,8046.0,5962.0,1678.0,706.0,77.0,2203.0
48,"Willacy County, Texas",21839.0,33.4,29104.0,13369.0,7157.0,32.77164705343651,4.977334127020468,5737.0,653.0,2083.0,2881.0,1984.0,851.0,222.0,40.0,2557.0
48,"Cooke County, Texas",39064.0,40.5,60027.0,29067.0,5313.0,13.600757730903133,2.6187794388695473,15185.0,2282.0,6969.0,10966.0,7672.0,2443.0,1794.0,566.0,3262.0
48,"Crosby County, Texas",5895.0,37.7,38674.0,20057.0,1209.0,20.508905852417303,3.5453774385072094,2064.0,332.0,740.0,1248.0,796.0,340.0,188.0,38.0,688.0
48,"Dawson County, Texas",13095.0,33.1,43201.0,21360.0,2078.0,15.868652157311951,2.7109583810614737,4339.0,415.0,1935.0,2653.0,1703.0,725.0,430.0,139.0,1317.0
48,"Fisher County, Texas",3875.0,44.0,45294.0,27750.0,666.0,17.18709677419355,2.632258064516129,1696.0,182.0,631.0,1110.0,762.0,208.0,257.0,115.0,520.0
48,"Duval County, Texas",11434.0,36.8,35443.0,19085.0,2731.0,23.884904670281617,5.439916039881057,3845.0,360.0,1557.0,2122.0,1229.0,701.0,296.0,127.0,1688.0
48,"Burleson County, Texas",17596.0,42.9,52510.0,27112.0,2620.0,14.889747669924983,3.165492157308479,6565.0,1239.0,1369.0,4019.0,2891.0,424.0,1346.0,438.0,2188.0
48,"Blanco County, Texas",11089.0,49.5,58500.0,31249.0,1180.0,10.64117594012084,2.7775272792857786,4230.0,1002.0,1241.0,3255.0,2558.0,435.0,939.0,245.0,678.0
48,"Jasper County, Texas",35444.0,40.4,41960.0,21402.0,5772.0,16.28484369709965,4.065568220291164,11974.0,1672.0,2498.0,6227.0,4295.0,1035.0,1984.0,802.0,4539.0
48,"Jefferson County, Texas",254574.0,36.0,46315.0,25370.0,46222.0,18.156606723388876,2.8581080550252578,94020.0,6707.0,52719.0,62179.0,28927.0,30606.0,4155.0,952.0,29389.0
48,"Kinney County, Texas",3631.0,41.1,34926.0,21395.0,354.0,9.749380335995593,3.277334067749931,1200.0,101.0,515.0,656.0,256.0,353.0,58.0,40.0,474.0
48,"Oldham County, Texas",2083.0,29.9,62426.0,25461.0,170.0,8.161305808929429,1.4882381180988957,581.0,92.0,263.0,437.0,280.0,121.0,91.0,36.0,102.0
48,"Deaf Smith County, Texas",18947.0,31.8,51543.0,21209.0,3373.0,17.802290600095002,2.3856019422599886,6118.0,1312.0,2585.0,4215.0,2850.0,1066.0,358.0,73.0,1627.0
48,"Galveston County, Texas",321184.0,37.6,65702.0,33870.0,43721.0,13.612446448141876,3.2352171963734184,117455.0,12129.0,78680.0,94547.0,66237.0,25533.0,6930.0,1062.0,18031.0
48,"El Paso County, Texas",834825.0,31.9,43244.0,19950.0,177980.0,21.319438205611956,3.0699847273380647,263200.0,30917.0,149562.0,187947.0,123401.0,59163.0,13370.0,2431.0,63812.0
48,"La Salle County, Texas",7418.0,33.9,44601.0,26268.0,535.0,7.212186573200324,2.0895119978430845,2286.0,90.0,1074.0,1246.0,552.0,608.0,143.0,63.0,1024.0
48,"Roberts County, Texas",889.0,37.8,79167.0,34555.0,29.0,3.262092238470191,1.124859392575928,326.0,37.0,170.0,272.0,140.0,63.0,98.0,50.0,46.0
48,"Terrell County, Texas",721.0,47.3,26063.0,21204.0,123.0,17.05963938973648,2.635228848821082,343.0,0.0,138.0,146.0,50.0,88.0,12.0,8.0,168.0
48,"Tyler County, Texas",21456.0,43.0,44396.0,21172.0,2947.0,13.735085756897837,3.304436987322893,7312.0,1354.0,1663.0,4500.0,3019.0,778.0,1164.0,423.0,2065.0
48,"Uvalde County, Texas",27015.0,33.8,40781.0,19146.0,4735.0,17.52729964834351,2.687395891171571,8624.0,491.0,4212.0,5307.0,2080.0,2560.0,664.0,343.0,2956.0
48,"Wheeler County, Texas",5599.0,39.4,50910.0,25809.0,1056.0,18.860510805500983,2.679049830326844,2287.0,192.0,1118.0,1589.0,767.0,655.0,296.0,105.0,522.0
48,"Bowie County, Texas",93635.0,38.2,46283.0,24761.0,15750.0,16.820633310193838,3.0715010412773003,33171.0,1989.0,19072.0,21926.0,12770.0,7806.0,3053.0,234.0,9537.0
48,"Archer County, Texas",8793.0,44.8,63192.0,31103.0,769.0,8.745593085408848,1.5125668145115432,3351.0,244.0,1787.0,2347.0,1226.0,928.0,268.0,114.0,800.0
48,"Brewster County, Texas",9220.0,43.1,38906.0,26073.0,981.0,10.63991323210412,3.4490238611713666,3932.0,291.0,2202.0,2634.0,1406.0,1032.0,300.0,66.0,933.0
48,"Kent County, Texas",680.0,46.7,52250.0,27515.0,113.0,16.61764705882353,0.7352941176470589,275.0,10.0,159.0,171.0,98.0,56.0,10.0,0.0,90.0
48,"Hidalgo County, Texas",839539.0,28.9,37097.0,15883.0,263891.0,31.432845883276418,3.283468665541446,232523.0,32486.0,100563.0,144996.0,93336.0,40292.0,18981.0,6807.0,76891.0
48,"Smith County, Texas",222277.0,36.6,50742.0,26270.0,35438.0,15.943170008592881,3.0605955631936728,77801.0,10296.0,44489.0,59823.0,39679.0,17394.0,6260.0,1707.0,14726.0
48,"Somervell County, Texas",8650.0,40.6,52346.0,27095.0,1805.0,20.86705202312139,1.2138728323699421,3234.0,251.0,1544.0,2090.0,1165.0,633.0,444.0,65.0,745.0
48,"Crockett County, Texas",3836.0,35.5,52310.0,23296.0,787.0,20.51616266944734,1.1209593326381648,1411.0,72.0,787.0,939.0,262.0,583.0,144.0,58.0,429.0
49,"Millard County, Utah",12651.0,35.5,59312.0,23283.0,1454.0,11.493162595842225,1.3042447237372539,4235.0,501.0,2454.0,3333.0,2044.0,1006.0,398.0,229.0,688.0
49,"Tooele County, Utah",63357.0,31.1,66542.0,24069.0,4318.0,6.815347948924349,3.123569613460233,19562.0,2773.0,11663.0,17042.0,12046.0,4002.0,2924.0,734.0,2072.0
49,"Washington County, Utah",155577.0,35.9,55175.0,25415.0,21878.0,14.062489956741677,2.2355489564652875,52385.0,4740.0,33728.0,43633.0,27504.0,12946.0,6433.0,2140.0,6420.0
49,"Kane County, Utah",7246.0,42.2,50266.0,24836.0,795.0,10.971570521667127,1.8078940104885455,2514.0,173.0,1359.0,1848.0,1062.0,539.0,370.0,156.0,427.0
49,"Summit County, Utah",39731.0,38.8,94952.0,52671.0,2966.0,7.465203493493745,1.2861493544083964,14781.0,1256.0,10860.0,13483.0,10420.0,2408.0,1705.0,355.0,901.0
49,"Grand County, Utah",9544.0,39.8,46658.0,25662.0,1190.0,12.468566638725902,3.4995808885163453,3873.0,244.0,2786.0,3095.0,1595.0,1435.0,111.0,33.0,474.0
49,"Piute County, Utah",1860.0,40.6,41750.0,17455.0,235.0,12.634408602150538,0.6451612903225806,516.0,9.0,328.0,361.0,181.0,161.0,30.0,6.0,100.0
49,"Rich County, Utah",2307.0,34.3,52917.0,19512.0,414.0,17.945383615084527,0.5201560468140443,601.0,68.0,312.0,433.0,170.0,223.0,44.0,27.0,77.0
49,"Wasatch County, Utah",29306.0,33.3,74552.0,30086.0,2265.0,7.728792738688323,1.207943765781751,9040.0,621.0,6307.0,7997.0,5799.0,1733.0,1322.0,243.0,767.0
49,"Beaver County, Utah",6414.0,33.3,47878.0,21128.0,667.0,10.399126909884627,2.0424072341752417,2313.0,291.0,1306.0,1741.0,898.0,656.0,198.0,144.0,491.0
49,"Box Elder County, Utah",52182.0,32.3,58835.0,22808.0,5260.0,10.080104250507837,2.4893641485569735,17035.0,1099.0,10780.0,13855.0,7292.0,5146.0,2266.0,1125.0,2608.0
49,"Iron County, Utah",48504.0,29.1,45422.0,19791.0,10001.0,20.618918027379184,2.8533729176975093,15575.0,1226.0,9744.0,12570.0,7645.0,3808.0,1819.0,776.0,2061.0
49,"Sanpete County, Utah",28892.0,31.7,50928.0,17426.0,4365.0,15.107988370483179,2.7447044164474597,8366.0,638.0,5468.0,6389.0,3543.0,2589.0,330.0,132.0,1481.0
49,"Sevier County, Utah",20961.0,34.9,50850.0,21196.0,2731.0,13.02895854205429,2.0561996087972902,7171.0,593.0,4375.0,5538.0,2894.0,2238.0,601.0,302.0,1289.0
49,"Utah County, Utah",576496.0,24.5,67042.0,23207.0,66394.0,11.516818850434348,2.0045238822125393,155664.0,8588.0,115135.0,133062.0,95595.0,32283.0,13486.0,3007.0,10605.0
49,"Weber County, Utah",244101.0,32.3,62036.0,25275.0,29277.0,11.993805842663487,2.3641853167336473,81298.0,7713.0,51849.0,66499.0,41758.0,21456.0,9329.0,2228.0,11909.0
49,"Duchesne County, Utah",20259.0,30.3,63000.0,23323.0,2517.0,12.42410780393899,2.640801619033516,6650.0,729.0,4412.0,5347.0,3987.0,1174.0,325.0,96.0,1084.0
49,"San Juan County, Utah",15193.0,31.6,42581.0,17385.0,4189.0,27.571908115579543,3.1593497005199764,4019.0,209.0,1552.0,1960.0,1205.0,454.0,320.0,107.0,1866.0
49,"Salt Lake County, Utah",1106700.0,32.4,67922.0,30134.0,114135.0,10.313092979127134,2.2776723592662873,363058.0,26363.0,260003.0,301321.0,199160.0,90689.0,25058.0,4560.0,37385.0
49,"Uintah County, Utah",36343.0,30.1,67012.0,25001.0,4163.0,11.454750570949013,2.960680186005558,10616.0,956.0,6947.0,8435.0,5486.0,2519.0,853.0,206.0,1817.0
49,"Daggett County, Utah",702.0,47.3,85000.0,28533.0,23.0,3.2763532763532766,0.42735042735042733,168.0,23.0,90.0,152.0,99.0,20.0,41.0,22.0,16.0
49,"Davis County, Utah",334977.0,30.6,75961.0,28293.0,20755.0,6.195947781489475,1.6117524486755808,101422.0,5776.0,79311.0,90105.0,54800.0,31951.0,8505.0,1835.0,8343.0
49,"Wayne County, Utah",2700.0,40.4,42444.0,22195.0,246.0,9.11111111111111,0.8518518518518519,990.0,31.0,645.0,740.0,279.0,387.0,91.0,36.0,161.0
49,"Carbon County, Utah",20512.0,36.4,46994.0,22536.0,3240.0,15.795631825273011,2.466848673946958,7841.0,626.0,4912.0,5930.0,3643.0,1977.0,503.0,154.0,1580.0
49,"Emery County, Utah",10410.0,35.0,51852.0,21465.0,1339.0,12.862632084534102,1.7771373679154658,3564.0,300.0,2307.0,2708.0,1815.0,821.0,211.0,31.0,730.0
49,"Morgan County, Utah",11014.0,32.4,86071.0,30457.0,267.0,2.4241873978572728,1.489013982204467,3236.0,273.0,2300.0,2971.0,2262.0,499.0,618.0,186.0,170.0
49,"Cache County, Utah",120288.0,25.0,53812.0,21752.0,17793.0,14.791999201915402,1.7873769619579676,36829.0,2753.0,24885.0,31079.0,16492.0,12350.0,4082.0,1848.0,3598.0
49,"Garfield County, Utah",5020.0,41.2,51700.0,23228.0,633.0,12.609561752988048,2.1314741035856573,1756.0,87.0,1193.0,1320.0,505.0,753.0,90.0,10.0,318.0
49,"Juab County, Utah",10694.0,30.7,57590.0,20457.0,1346.0,12.586497101178232,1.290443239199551,3287.0,183.0,2090.0,2541.0,1363.0,935.0,398.0,178.0,600.0
50,"Rutland County, Vermont",59676.0,46.4,52635.0,28443.0,6541.0,10.960855285206783,2.478383269656143,25160.0,897.0,17495.0,19060.0,7438.0,10590.0,1122.0,347.0,4756.0
50,"Orleans County, Vermont",26951.0,45.4,45664.0,25392.0,3682.0,13.661830729843048,2.070424103001744,11498.0,664.0,6719.0,8192.0,3133.0,4332.0,912.0,481.0,2711.0
50,"Grand Isle County, Vermont",6950.0,48.1,66111.0,38635.0,518.0,7.453237410071942,2.805755395683453,2952.0,69.0,2143.0,2382.0,1325.0,959.0,215.0,64.0,433.0
50,"Orange County, Vermont",28901.0,45.7,56584.0,29651.0,3249.0,11.241825542368776,2.3597799384104357,12275.0,714.0,7317.0,9017.0,3627.0,4525.0,1057.0,588.0,2572.0
50,"Chittenden County, Vermont",160985.0,36.6,66906.0,36384.0,17057.0,10.595397086685095,2.3772401155387146,64906.0,2590.0,51540.0,55141.0,36675.0,17599.0,1598.0,267.0,6952.0
50,"Lamoille County, Vermont",25191.0,40.5,54899.0,31390.0,3439.0,13.651701004326942,2.088047318486761,10401.0,734.0,6884.0,8197.0,4027.0,3716.0,601.0,233.0,1475.0
50,"Windsor County, Vermont",55485.0,47.4,56828.0,34264.0,5575.0,10.047760656033162,2.370009912588988,24121.0,880.0,17353.0,19221.0,9000.0,9427.0,1206.0,451.0,3637.0
50,"Franklin County, Vermont",48816.0,39.9,62214.0,30624.0,3879.0,7.946165191740413,2.4295313012127173,18649.0,744.0,13096.0,14487.0,6847.0,6999.0,757.0,276.0,3367.0
50,"Caledonia County, Vermont",30576.0,43.7,47371.0,25896.0,3629.0,11.868785975928834,2.423469387755102,12094.0,698.0,6625.0,8471.0,3949.0,3726.0,1168.0,504.0,2764.0
50,"Windham County, Vermont",43332.0,46.8,50831.0,29819.0,5876.0,13.560417243607496,3.0000923105326316,19059.0,619.0,13027.0,14307.0,5712.0,7845.0,825.0,356.0,3148.0
50,"Bennington County, Vermont",36054.0,46.6,52251.0,31313.0,4443.0,12.323181893825927,2.2299883508071225,15280.0,658.0,10706.0,11791.0,5052.0,6305.0,557.0,219.0,2655.0
50,"Addison County, Vermont",36825.0,43.4,61875.0,31051.0,2638.0,7.163611676849966,2.463000678886626,14701.0,525.0,10509.0,11507.0,5396.0,5692.0,729.0,204.0,2473.0
50,"Essex County, Vermont",6203.0,50.0,38767.0,23022.0,960.0,15.476382395615024,2.4020635176527487,2720.0,139.0,1398.0,1837.0,575.0,1035.0,304.0,188.0,768.0
50,"Washington County, Vermont",58691.0,43.5,60602.0,32137.0,6658.0,11.34415838885008,2.21499037331107,24719.0,1604.0,17329.0,19709.0,9560.0,9444.0,997.0,353.0,3777.0
51,"Charles City County, Virginia",7022.0,49.8,55069.0,32689.0,923.0,13.144403303902022,3.147251495300484,2899.0,485.0,800.0,1571.0,1093.0,353.0,286.0,81.0,1061.0
51,"Culpeper County, Virginia",49795.0,38.8,69693.0,29979.0,4305.0,8.645446329952806,2.9681694949292097,16837.0,1819.0,9225.0,12955.0,8412.0,3584.0,1933.0,619.0,2931.0
51,"Dinwiddie County, Virginia",28033.0,42.9,54640.0,25981.0,4062.0,14.490065280205473,4.337744800770521,10347.0,1957.0,4069.0,7078.0,5162.0,1328.0,1169.0,414.0,2821.0
51,"Greene County, Virginia",19213.0,39.6,62952.0,30215.0,1787.0,9.300994118565555,3.237391349607037,7260.0,388.0,4733.0,5718.0,2931.0,2358.0,758.0,328.0,1101.0
51,"Hanover County, Virginia",103218.0,42.6,84955.0,37924.0,5832.0,5.650177294657908,1.8688600825437425,38208.0,3659.0,26009.0,31747.0,21016.0,9580.0,2242.0,762.0,5146.0
51,"Lunenburg County, Virginia",12369.0,45.4,39537.0,18555.0,2118.0,17.12345379577977,1.7867248767078987,4480.0,484.0,1269.0,2371.0,1282.0,610.0,709.0,403.0,1772.0
51,"Orange County, Virginia",35265.0,41.9,67196.0,30660.0,3054.0,8.660144619310932,3.1390897490429603,13470.0,1650.0,6935.0,10027.0,6293.0,2832.0,1327.0,550.0,2686.0
51,"Emporia city, Virginia",5495.0,35.9,27426.0,18548.0,1631.0,29.681528662420384,8.826205641492265,2119.0,363.0,777.0,1187.0,820.0,299.0,97.0,19.0,742.0
51,"Wythe County, Virginia",29048.0,44.4,46119.0,24879.0,4373.0,15.054392729275682,2.974387221151198,11892.0,1226.0,5859.0,7656.0,4361.0,2828.0,804.0,148.0,3591.0
51,"Chesapeake city, Virginia",235410.0,36.6,72214.0,32123.0,21962.0,9.32925534174419,2.841425597893038,83031.0,10981.0,59232.0,71532.0,48093.0,22170.0,2449.0,276.0,8916.0
51,"Colonial Heights city, Virginia",17582.0,40.1,50952.0,27608.0,2312.0,13.149812308042316,4.9084290751905355,7092.0,417.0,4447.0,5078.0,3039.0,1879.0,214.0,86.0,1615.0
51,"Harrisonburg city, Virginia",53064.0,24.8,43009.0,20134.0,13231.0,24.934041911653853,2.760817126488768,16848.0,1383.0,10385.0,12181.0,7803.0,4107.0,585.0,71.0,2689.0
51,"Albemarle County, Virginia",105105.0,38.6,72265.0,39273.0,9581.0,9.115646258503402,1.5907901622187337,40015.0,3453.0,27425.0,33056.0,20626.0,11045.0,2053.0,610.0,5248.0
51,"Bland County, Virginia",6524.0,45.3,46927.0,23505.0,478.0,7.326793378295524,2.851011649294911,2561.0,286.0,1198.0,1743.0,960.0,629.0,264.0,133.0,713.0
51,"Bedford County, Virginia",77319.0,45.9,59405.0,30633.0,6830.0,8.833533801523558,2.1624697681035707,30927.0,3678.0,13849.0,22111.0,12636.0,6353.0,4679.0,2584.0,7436.0
51,"Botetourt County, Virginia",33149.0,47.2,64733.0,34733.0,2517.0,7.592989230444357,1.9367100063350327,13238.0,1326.0,7860.0,9938.0,6248.0,3113.0,965.0,250.0,2624.0
51,"Buckingham County, Virginia",17048.0,42.7,46610.0,19702.0,2492.0,14.617550445800093,3.501877053026748,5705.0,540.0,2217.0,3283.0,2047.0,953.0,586.0,198.0,1961.0
51,"Wise County, Virginia",39539.0,40.3,38255.0,21694.0,7269.0,18.384379979260984,3.576215888110473,15104.0,810.0,8359.0,9832.0,4086.0,5074.0,889.0,470.0,3783.0
51,"Bristol city, Virginia",17077.0,42.3,37844.0,21589.0,3565.0,20.87603208994554,3.484218539556128,7418.0,501.0,4761.0,5316.0,3017.0,2253.0,123.0,8.0,1858.0
51,"Covington city, Virginia",5675.0,44.2,35546.0,22098.0,1108.0,19.524229074889867,2.290748898678414,2399.0,177.0,1225.0,1435.0,687.0,695.0,93.0,0.0,819.0
51,"Portsmouth city, Virginia",95536.0,35.2,48727.0,24291.0,16302.0,17.063724669234634,4.695612125272149,36616.0,5603.0,20785.0,26963.0,19107.0,7364.0,1067.0,93.0,8113.0
